Test_code,Description,Description_orig,Read_code,Sample_type,Units,dtUpdated,recordCount_ML,recordCount_preML,dtRecordCount,dtCreated,dtLastTest_ML,commonCode,commonCodeStatus,hb_extract,maxResult,minResult,frequency
NCLZ,NULL,NULL,NULL,NULL,NULL,2012-03-02,18,NULL,2012-04-04,NULL,2011-12-15,NULL,NULL,T,1.6,0.01,18
MPS,NULL,NULL,NULL,NULL,mg/mmol CREAT,NULL,777,NULL,2013-03-19,2012-03-03,2012-11-27,NULL,NULL,T,46.5,5.8,898
MN,MANGANESE                               ,MANGANESE                               ,44LT.,B,nmol/L,2012-03-02,25,2,2013-03-19,NULL,2012-11-15,NULL,NULL,T,433,20,44
MNA,SODIUM,SODIUM,NULL,NULL,NULL,2012-03-02,NULL,44650,2012-03-02,NULL,NULL,SODIUM,1,T,233,3,44650
MN,Serum manganese level,MANGANESE,44LT.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,433,20,44
MUSCLE SPECIFIC KINASE,Muscle Specific Kinase,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,1
MONO      ,MONOCYTES (HAEMATOLOGY),MONOCYTES (HAEMATOLOGY),NULL,NULL,NULL,2012-03-02,NULL,41449,2012-03-02,NULL,NULL,NULL,NULL,T,4.5,0,41449
MPS,Urine mucopolysaccharides,URINARY MUCOPOLYSACCHARIDES,46T3.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,46.5,5.8,898
MONOCLONAL BAND,Monoclonal Band,Monoclonal Band,44MB.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,87.8,0.2,1584
MUCOPOLYSACCHARIDE,Mucopolysaccharide,Mucopolysaccharide,46T3.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,32.9,3.4,16
MPROT,PROTEIN,PROTEIN,NULL,NULL,NULL,2012-03-02,NULL,14164,2012-03-02,NULL,NULL,PROTEIN,1,T,136,0.2,14164
MURK,URINE POTASSIUM,URINE POTASSIUM,NULL,U,NULL,2012-03-02,NULL,3093,2012-03-02,NULL,NULL,POTASSIUM,1,T,245,2,3093
MRS,REDUCING SUBSTANCES,REDUCING SUBSTANCES,NULL,NULL,NULL,2012-03-02,NULL,137,2012-03-02,NULL,NULL,NULL,NULL,T,2,0,137
MURNA,URINE SODIUM,URINE SODIUM,NULL,U,NULL,2012-03-02,NULL,3182,2012-03-02,NULL,NULL,SODIUM,1,T,426,0,3182
NEUR ,NEUROTENSIN                             ,NEUROTENSIN                             ,4495,B,pmol/L,2012-03-02,89,53,2012-03-07,NULL,2008-05-22,NULL,NULL,T,108,0,142
MYOGLOBIN,Myoglobin,Myoglobin,44MJ.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,3
MSPH,SCALP PH,SCALP PH,NULL,NULL,NULL,2012-03-02,NULL,3,2012-03-02,NULL,NULL,PH,1,T,7.48,7.44,3
MTHEO,THEOPHYLLINE,THEOPHYLLINE,NULL,NULL,NULL,2012-03-02,NULL,1,2012-03-02,NULL,NULL,THEOPHYLLINE,1,T,45,45,1
NA-U2,URINE MMOL/D (CODE 202) = [201]*([220]/1000),URINE mmol/d (CODE 202) = [201]*([220]/1000),NULL,U,NULL,2012-03-02,NULL,73,2012-03-02,NULL,NULL,NULL,NULL,T,488,5,73
MTOTB,TOTAL BILIRUBIN,TOTAL BILIRUBIN,NULL,NULL,NULL,2012-03-02,NULL,471,2012-03-02,NULL,NULL,BILIRUBIN,1,T,2102,5,471
NEUT      ,NEUTROPHILS (HAEMATOLOGY),NEUTROPHILS (HAEMATOLOGY),NULL,NULL,NULL,2012-03-02,NULL,38515,2012-03-02,NULL,NULL,NULL,NULL,T,9.99,0,38515
NASS,MR NASSIF (STUDY MARKER),NULL,,B,,2012-03-02,1,NULL,2012-03-07,NULL,2005-03-17,STUDY,1,T,NULL,NULL,1
MURENA,URINE SODIUM EXCR.,URINE SODIUM EXCR.,NULL,U,NULL,2012-03-02,NULL,1858,2012-03-02,NULL,NULL,SODIUM,1,T,998,0,1858
MUREA,UREA,UREA,NULL,NULL,NULL,2012-03-02,NULL,44951,2012-03-02,NULL,NULL,UREA,1,T,127.2,0.1,44951
MUREK,URINE POTASSIUM EXCR.,URINE POTASSIUM EXCR.,NULL,U,NULL,2012-03-02,NULL,1914,2012-03-02,NULL,NULL,POTASSIUM,1,T,716,0,1914
MUSK,Muscle Specific Kinase,Muscle Specific Kinase,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,4
MYOG ,MYOGLOBIN                               ,MYOGLOBIN                               ,467C.,U,,2012-03-02,287,100,2013-03-19,NULL,2012-08-16,NULL,NULL,T,0,0,387
NA,SODIUM                                  ,SODIUM                                  ,44I5.,B,mmol/L,2012-03-02,5438490,1456294,2013-03-19,NULL,2013-02-11,SODIUM,1,T,4307,0,9884566
NHG,Mercury (nails),Mercury (nails),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,0.4,0.1,5
MYOGLOBIN (URINE),Myoglobin (urine),Myoglobin (urine),467C.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,5
NOR,NORADRENALINE                           ,NORADRENALINE                           ,44AE.,B,ng/L,2012-03-02,12,1880,2013-03-19,NULL,2012-07-12,NORADRENALINE,1,T,30084,0,1894
NA,Sodium,Sodium,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,4307,0,9884566
NA-U,URINE MMOL/L (CODE 201),URINE mmol/L (CODE 201),NULL,U,NULL,2012-03-02,NULL,116,2012-03-02,NULL,NULL,NULL,NULL,T,198,6,116
OAC,Organic Acid Chromatography,Organic Acid Chromatography,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,624
NKA  ,NEUROKININ A                            ,NEUROKININ A                            ,4Q33.,B,ng/L,2012-03-02,53,2,2012-03-07,NULL,2008-02-07,NULL,NULL,T,108,3,55
ON14 ,ONTOGENY STUDY (DAY 14)                 ,ONTOGENY STUDY (DAY 14)                 ,,B,,2012-03-02,88,NULL,2012-03-07,NULL,2001-08-13,STUDY,1,T,NULL,NULL,88
NORMETADRENALINE,Normetadrenaline,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,1
OLS,OLIGOSACCHARIDES                        ,OLIGOSACCHARIDES                        ,46TW.,U,,2012-03-02,850,38,2013-03-19,NULL,2012-11-27,OLIGOSACCHARIDES,1,T,0,0,1016
NORMETADRENALINE (TIMED),Normetadrenaline (timed),Normetadrenaline (timed),46LH.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,15.9,0.4,368
NOTES,TRIGLYCERIDES NOTES,TRIGLYCERIDE NOTES,NULL,NULL,NULL,2012-03-02,NULL,7,2012-03-02,NULL,NULL,TRIG,1,T,0,0,7
OLS,Urine oligosaccharide level,URINARY OLIGOSACCHARIDES,46TW.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,0,0,1016
ONC  ,ONTOGENY STUDY (CORD)                   ,ONTOGENY STUDY (CORD)                   ,,B,,2012-03-02,103,NULL,2012-03-07,NULL,2001-08-27,STUDY,1,T,NULL,NULL,100
NS,NULL,NULL,NULL,NULL,NULL,2012-03-02,929,NULL,2013-03-19,NULL,2012-12-17,NULL,NULL,T,NULL,NULL,993
NIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,1
NORTRIPTYLINE,Nortriptyline,Nortriptyline,44uP.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,1
NS,Biochemical test,NO SAMPLE RECEIVED FOR,44p..,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,993
NH,Ammonia,Ammonia,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,730,2.5,848
OLIGOCLONAL BANDS,Oligoclonal Bands,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,19
ONMA ,ONTOGENY STUDY (MATERNAL)               ,ONTOGENY STUDY (MATERNAL)               ,,B,,2012-03-02,69,NULL,2012-03-07,NULL,2001-08-27,STUDY,1,T,NULL,NULL,69
NO DATE ON FORM,No date on form,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,4
NORM,NORMAL,NORMAL,NULL,NULL,NULL,2012-03-02,16,NULL,2013-03-19,NULL,2012-09-05,NULL,NULL,T,48,0.22,236
OHP,17-hydroxyprogesterone,17-hydroxyprogesterone,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,1223,0.7,404
OES,NULL,NULL,NULL,NULL,pmol/L,NULL,1,NULL,2013-03-19,2013-03-19,2013-02-11,NULL,NULL,T,3670,43,4184
NORM,Normetadrenaline,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,48,0.22,236
NORT,NORTRIPTYLINE                           ,NORTRIPTYLINE                           ,44uP.,B,nmol/L,2012-03-02,2,1,2012-03-07,NULL,2010-11-26,NULL,NULL,T,1080,107,3
ON28 ,ONTOGENY STUDY (DAY 28)                 ,ONTOGENY STUDY (DAY 28)                 ,,B,,2012-03-02,61,NULL,2012-03-07,NULL,2001-08-27,STUDY,1,T,NULL,NULL,61
NSE  ,NEURONE-SPECIFIC ENOLASE                ,NEURONE-SPECIFIC ENOLASE                ,4Q93.,B,ug/L,2012-03-02,142,10,2012-03-07,NULL,2011-06-09,NULL,NULL,T,527,2,155
NSE,Neuron Specific Enolase,Neuron Specific Enolase,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,527,2,155
OES,Oestradiol,Oestradiol,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,3670,43,4184
OLB,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,2013-03-19,2013-03-19,2013-02-08,NULL,NULL,T,NULL,NULL,872
OGFR,GFR (Wright formula),NULL,,B,mL/min,2012-03-02,784,NULL,2013-03-19,NULL,2012-10-18,EGFR,1,T,227,39,784
OLB,Oligoclonal Bands,Oligoclonal Bands,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,872
OLA,Olanzapine,Olanzapine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,65,7,8
OLIG ,OLIGOCLONAL BANDING                     ,OLIGOCLONAL BANDING                     ,48S..,C,,2012-03-02,2878,2,2013-03-19,NULL,2012-12-19,OLIGOCLONAL BANDING,1,T,4038,120.2,3195
OLIG,CSF oligoclonal band screen,OLIGOCLONAL BANDING,48S..,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,4038,120.2,3195
ONT4 ,ON THYROXINE ?                          ,ON THYROXINE ?                          ,,B,,2012-03-02,1073533,NULL,2013-03-19,NULL,2010-04-30,THYROXINE,1,T,NULL,NULL,1071016
ONT7,ONTOGENY STUDY:  D7,ONTOGENY STUDY:  D7,NULL,NULL,NULL,2012-03-02,NULL,22,2012-03-02,NULL,NULL,STUDY,1,T,NULL,NULL,22
OLIGO,OLIGOCLONAL BANDS,OLIGOCLONAL BANDS,NULL,NULL,NULL,2012-03-02,NULL,339,2012-03-02,NULL,NULL,OLIGOCLONAL BANDING,1,T,0,0,339
ONTC,ONTOGENY STUDY:  CORD,ONTOGENY STUDY:  CORD,NULL,NULL,NULL,2012-03-02,NULL,66,2012-03-02,NULL,NULL,STUDY,1,T,NULL,NULL,66
ONTM,ONTOGENY STUDY:  MAT,ONTOGENY STUDY:  MAT,NULL,NULL,NULL,2012-03-02,NULL,63,2012-03-02,NULL,NULL,STUDY,1,T,NULL,NULL,63
MAGNESIUM (TIMED URINE),Magnesium (timed urine),Magnesium (timed urine),46ME.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,7.2,0.2,55
OPIA ,URINE OPIATES                           ,URINE OPIATES                           ,44q4.,U,,2012-03-02,122760,9,2013-03-19,NULL,2012-12-21,OPIATES,1,T,241,0,140898
OPI,NULL,NULL,NULL,NULL,NULL,NULL,23,NULL,2013-03-19,2013-03-19,2013-02-08,NULL,NULL,T,NULL,NULL,57739
OPIA,Urine opiates screening test,URINE OPIATES,44q4.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,241,0,140898
ONT28,ONTOGENY STUDY:  D28,ONTOGENY STUDY:  D28,NULL,NULL,NULL,2012-03-02,NULL,14,2012-03-02,NULL,NULL,STUDY,1,T,NULL,NULL,14
OPIATE,OPIATES,OPIATES,NULL,NULL,NULL,2012-03-02,NULL,1,2012-03-02,NULL,NULL,OPIATES,1,T,0,0,1
OPIATE IDENTIFICATION,Opiate identification,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,1453
OPI,Opiates,Opiates,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,57739
OPIAT,OPIATES,OPIATES,NULL,NULL,NULL,2012-03-02,NULL,15199,2012-03-02,NULL,NULL,OPIATES,1,T,0,0,15199
OPID,Opiate identification,Opiate identification,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,28274
OPLI,LITHIUM (Point of Care),NULL,44W8.,B,mmol/L,2012-03-02,7064,NULL,2013-03-19,NULL,2012-12-20,LITHIUM,1,T,1.62,0.1,7930
OPLI,Serum lithium level,LITHIUM (Point of Care),44W8.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,1.62,0.1,7930
ORGA,ORGANIC ACID SCREEN                     ,ORGANIC ACID SCREEN                     ,46T5.,U,,2012-03-02,2297,996,2013-03-19,NULL,2012-12-05,ORGANCIC ACID,1,T,100058,0,3463
ORGA,Urine organic acids,URINARY ORGANIC ACID SCREEN,46T5.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,100058,0,3463
ORGANIC ACID CHROMATOGRAPHY,Organic Acid Chromatography,Organic Acid Chromatography,46T5.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,184
ORGF ,ORGANIC ACID (FLUID)                    ,ORGANIC ACID (FLUID)                    ,4I3b.,F,,2012-03-02,1,NULL,2012-03-07,NULL,1999-02-25,ORGANCIC ACID,1,T,NULL,NULL,2
OSMOLALITY,Osmolality,Osmolality,44J4.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,544,206,863
P024,NULL,NULL,NULL,NULL,NULL,2012-03-02,45,NULL,2013-03-19,NULL,2011-05-05,NULL,NULL,T,NULL,NULL,45
P027,NULL,NULL,NULL,NULL,NULL,2012-03-02,3,NULL,2012-03-07,NULL,2011-03-18,NULL,NULL,T,NULL,NULL,3
OSMO,OSMOLALITY,OSMOLALITY,NULL,NULL,NULL,2012-03-02,NULL,3457,2012-03-02,NULL,NULL,OSMOLALITY,1,T,1605,0,3457
OSMOLALITY (URINE),Osmolality (Urine),Osmolality (Urine),46MB.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,1131,37,798
OSMU      ,URINE OSMOLALITY,URINE OSMOLALITY,NULL,U,NULL,2012-03-02,NULL,260,2012-03-02,NULL,NULL,OSMOLALITY,1,T,1130,60,260
OXA,Oxalate,Oxalate,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,0.93,0.02,117
OSTE,OSTEOCALCIN,NULL,4Q34.,B,ug/L,2012-03-02,1,NULL,2012-03-07,NULL,2003-03-01,NULL,NULL,T,7.7,7.7,1
OTHERS,MIISC.DRUGS,MIISC.DRUGS,NULL,NULL,NULL,2012-03-02,NULL,1,2012-03-02,NULL,NULL,NULL,NULL,T,0,0,1
P004,NULL,NULL,NULL,NULL,NULL,2012-03-02,1,NULL,2012-03-07,NULL,2010-03-10,NULL,NULL,T,NULL,NULL,1
OSM  ,SERUM OSMOLALITY                        ,SERUM OSMOLALITY                        ,44J4.,B,mmol/kg,2012-03-02,14700,7,2013-03-19,NULL,2012-12-21,OSMOLALITY,1,T,689,0,16239
OSM,Serum osmolality,SERUM OSMOLALITY,44J4.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,689,0,16239
P013,NULL,NULL,NULL,NULL,NULL,2012-03-02,1,NULL,2012-03-07,NULL,2010-10-06,NULL,NULL,T,NULL,NULL,1
OTOX,OPIATE CONFIRMATION (UR),NULL,46QL.,U,.,2012-03-02,5907,NULL,2013-03-19,NULL,2012-11-02,NULL,NULL,T,NULL,NULL,7749
OTOX,Urine opiate level,OPIATE CONFIRMATION (UR),46QL.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,7749
OSMP      ,PLASMA OSMOLALITY,PLASMA OSMOLALITY,NULL,NULL,NULL,2012-03-02,NULL,229,2012-03-02,NULL,NULL,OSMOLALITY,1,T,412,211,229
OSMOL,OSMOLALITY,OSMOLALITY,NULL,NULL,NULL,2012-03-02,NULL,4407,2012-03-02,NULL,NULL,OSMOLALITY,1,T,1223,1,4407
OXAL,OXALATE                                 ,OXALATE                                 ,46T1.,U,mmol/d,2012-03-02,655,13,2013-03-19,NULL,2012-12-20,OXILATE,1,T,3.42,0,848
OXAL,Urine oxalate,OXALATE 24h URINE,46T1.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,3.42,0,848
P005,NULL,NULL,NULL,NULL,NULL,2012-03-02,24,NULL,2012-03-07,NULL,2011-03-25,NULL,NULL,T,NULL,NULL,24
P008,NULL,NULL,NULL,NULL,NULL,2012-03-02,25,NULL,2012-03-07,NULL,2011-05-24,NULL,NULL,T,NULL,NULL,25
OTH       ,NULL,NULL,NULL,NULL,NULL,2012-03-02,NULL,2,2012-03-02,NULL,NULL,NULL,NULL,T,0,0,2
OXALATE,Oxalate,Oxalate,46MF.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,0.72,0.04,93
P021,NULL,NULL,NULL,NULL,NULL,2012-03-02,6,NULL,2012-03-07,NULL,2011-02-15,NULL,NULL,T,NULL,NULL,6
P006,NULL,NULL,NULL,NULL,NULL,2012-03-02,182,NULL,2013-03-19,NULL,2011-04-23,NULL,NULL,T,NULL,NULL,178
P014,NULL,NULL,NULL,NULL,NULL,2012-03-02,83,NULL,2013-03-19,NULL,2011-01-27,NULL,NULL,T,NULL,NULL,83
OS,NULL,NULL,NULL,NULL,mmol/kg,NULL,1,NULL,2013-03-19,2013-03-19,2013-02-09,NULL,NULL,T,447,133,3578
OS,Osmolality,Osmolality,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,447,133,3578
OSMO-B,SERUM MMOL/KG (CODE 130),SERUM mmol/Kg (CODE 130),NULL,S,NULL,2012-03-02,NULL,64,2012-03-02,NULL,NULL,NULL,NULL,T,360,0,64
P001,NULL,NULL,NULL,NULL,NULL,2012-03-02,21,NULL,2012-03-07,NULL,2011-06-01,NULL,NULL,T,NULL,NULL,21
P026,NULL,NULL,NULL,NULL,NULL,2012-03-02,79,NULL,2013-03-19,NULL,2011-05-17,NULL,NULL,T,NULL,NULL,79
P029,NULL,NULL,NULL,NULL,NULL,2012-03-02,14,NULL,2012-03-07,NULL,2011-05-31,NULL,NULL,T,NULL,NULL,14
MAN,Manganese,Manganese,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,1340,70,124
MBIOP,BIOPSY  (MUSCLE),BIOPSY  (MUSCLE),NULL,NULL,NULL,2012-03-02,NULL,1,2012-03-02,NULL,NULL,NULL,NULL,T,0,0,1
MCL,CHLORIDE,CHLORIDE,NULL,NULL,NULL,2012-03-02,NULL,39916,2012-03-02,NULL,NULL,CHLORIDE,1,T,195,10,39916
MET,Metadrenalines,Metadrenalines,46LP.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,63,0.07,220
MG   ,MAGNESIUM                               ,MAGNESIUM                               ,44LD.,B,mmol/L,2012-03-02,639959,2608,2013-03-19,NULL,2013-02-11,MAGNESIUM,1,T,22.5,0,941961
MG,Magnesium,Magnesium,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,22.5,0,941961
MLMISC,MICROLAB.MISC.,MICROLAB.MISC.,NULL,NULL,NULL,2012-03-02,NULL,385,2012-03-02,NULL,NULL,NULL,NULL,T,44500,0,385
MOT       ,NULL,NULL,NULL,NULL,NULL,2012-03-02,NULL,37,2012-03-02,NULL,NULL,NULL,NULL,T,80,0,37
MPCV,PCV,PCV,NULL,NULL,NULL,2012-03-02,NULL,2021,2012-03-02,NULL,NULL,NULL,NULL,T,0.84,0.13,2021
MSWCL,SWEAT TEST,SWEAT TEST,NULL,SW,NULL,2012-03-02,NULL,269,2012-03-02,NULL,NULL,NULL,NULL,T,160,0,269
MSWCLN,SWEAT CHLORIDE,SWEAT CHLORIDE,NULL,SW,NULL,2012-03-02,NULL,468,2012-03-02,NULL,NULL,CHLORIDE,1,T,200,0,468
NF   ,                                        ,                                        ,,U,,2012-03-02,15,NULL,2013-03-19,NULL,2012-04-05,NULL,NULL,T,NULL,NULL,13
NMA,NMA,NMA,NULL,NULL,NULL,2012-03-02,NULL,407,2012-03-02,NULL,NULL,NULL,NULL,T,205,0,407
NOA,NET OXYHAEMOGLOBIN ABS.,NULL,42VR.,C,Units,2012-03-02,1064,NULL,2013-03-19,NULL,2012-12-20,NULL,NULL,T,2.38,0,1400
NOA,Oxyhaemoglobin level,NET OXYHAEMOGLOBIN ABS.,42VR.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,2.38,0,1400
OES2,OESTRADIOL,OESTRADIOL,NULL,NULL,NULL,2012-03-02,NULL,16783,2012-03-02,NULL,NULL,OESTRADIOL,1,T,90000,16,16783
OESTRADIOL,Oestradiol,Oestradiol,4465.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,3670,126,1351
OHB  ,BETA-HYDROXBUTYRATE                     ,BETA-HYDROXBUTYRATE                     ,4Q51.,B,mmol/L,2012-03-02,156,1,2013-03-19,NULL,2012-12-13,NULL,NULL,T,8.3,0,163
ON7  ,ONTOGENY STUDY (DAY 7)                  ,ONTOGENY STUDY (DAY 7)                  ,,B,,2012-03-02,100,NULL,2012-03-07,NULL,2001-07-08,STUDY,1,T,NULL,NULL,100
ONT14,ONTOGENY STUDY:  D14,ONTOGENY STUDY:  D14,NULL,NULL,NULL,2012-03-02,NULL,19,2012-03-02,NULL,NULL,STUDY,1,T,NULL,NULL,19
OPIATES,Opiates,Opiates,44q4.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,NULL,NULL,16968
OSMO-U,URINE MMOL/KG (CODE 153),URINE mmol/Kg (CODE 153),NULL,U,NULL,2012-03-02,NULL,55,2012-03-02,NULL,NULL,NULL,NULL,T,905,0,55
P035,NULL,NULL,NULL,NULL,NULL,2012-03-02,61,NULL,2013-03-19,NULL,2011-05-13,NULL,NULL,T,NULL,NULL,61
P040,NULL,NULL,NULL,NULL,NULL,2012-03-02,13,NULL,2013-03-19,NULL,2011-06-02,NULL,NULL,T,NULL,NULL,13
P041,NULL,NULL,NULL,NULL,NULL,2012-03-02,1,NULL,2012-03-07,NULL,2009-11-04,NULL,NULL,T,NULL,NULL,1
P042,NULL,NULL,NULL,NULL,NULL,2012-03-02,23,NULL,2012-03-07,NULL,2011-02-08,NULL,NULL,T,NULL,NULL,23
P043,NULL,NULL,NULL,NULL,NULL,2012-03-02,6,NULL,2012-03-07,NULL,2010-08-20,NULL,NULL,T,NULL,NULL,6
P044,NULL,NULL,NULL,NULL,NULL,2012-03-02,7,NULL,2012-03-07,NULL,2011-05-26,NULL,NULL,T,NULL,NULL,7
OSPU      ,PLASMA OSMOLALITY REPEAT,PLASMA OSMOLALITY REPEAT,NULL,NULL,NULL,2012-03-02,NULL,4,2012-03-02,NULL,NULL,OSMOLALITY,1,T,287,246,4
P050,NULL,NULL,NULL,NULL,NULL,2012-03-02,6,NULL,2012-03-07,NULL,2011-05-05,NULL,NULL,T,NULL,NULL,6
P051,NULL,NULL,NULL,NULL,NULL,2012-03-02,1371,NULL,2013-03-19,NULL,2011-06-08,NULL,NULL,T,NULL,NULL,1359
P052,NULL,NULL,NULL,NULL,NULL,2012-03-02,74,NULL,2012-03-07,NULL,2011-05-26,NULL,NULL,T,NULL,NULL,74
P053,NULL,NULL,NULL,NULL,NULL,2012-03-02,5,NULL,2012-03-07,NULL,2011-04-21,NULL,NULL,T,NULL,NULL,5
OSUU      ,URGENT URINE OSMOLALITY,URGENT URINE OSMOLALITY,NULL,U,NULL,2012-03-02,NULL,5,2012-03-02,NULL,NULL,OSMOLALITY,1,T,383,247,5
P055,NULL,NULL,NULL,NULL,NULL,2012-03-02,15,NULL,2012-03-07,NULL,2011-05-31,NULL,NULL,T,NULL,NULL,15
P056,NULL,NULL,NULL,NULL,NULL,2012-03-02,3,NULL,2012-03-07,NULL,2010-03-11,NULL,NULL,T,NULL,NULL,3
P058,NULL,NULL,NULL,NULL,NULL,2012-03-02,30,NULL,2012-03-07,NULL,2011-06-07,NULL,NULL,T,NULL,NULL,30
P060,NULL,NULL,NULL,NULL,NULL,2012-03-02,33,NULL,2012-03-07,NULL,2010-10-08,NULL,NULL,T,NULL,NULL,33
P061,NULL,NULL,NULL,NULL,NULL,2012-03-02,1,NULL,2012-03-07,NULL,2011-05-24,NULL,NULL,T,NULL,NULL,1
OX,Oxygen saturation,Oxygen saturation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,100,1,42984
P066,NULL,NULL,NULL,NULL,NULL,2012-03-02,8,NULL,2012-03-07,NULL,2011-01-10,NULL,NULL,T,NULL,NULL,8
P067,NULL,NULL,NULL,NULL,NULL,2012-03-02,14,NULL,2012-03-07,NULL,2011-05-12,NULL,NULL,T,NULL,NULL,14
P068,NULL,NULL,NULL,NULL,NULL,2012-03-02,23,NULL,2012-03-07,NULL,2011-06-08,NULL,NULL,T,NULL,NULL,23
OXR,OXALATE / CREATININE,NULL,,U,mmol/mmo,2013-05-14,66,NULL,2013-03-19,NULL,2012-11-08,CREATININE,4,T,0.4,0.02,83
P072,NULL,NULL,NULL,NULL,NULL,2012-03-02,2,NULL,2013-03-19,NULL,2010-03-10,NULL,NULL,T,NULL,NULL,2
P074,NULL,NULL,NULL,NULL,NULL,2012-03-02,4,NULL,2012-03-07,NULL,2010-04-30,NULL,NULL,T,NULL,NULL,4
OXYGEN SATURATION,Oxygen saturation,Oxygen saturation,44YA.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,F,100,4,22484
P076,NULL,NULL,NULL,NULL,NULL,2012-03-02,5,NULL,2012-03-07,NULL,2011-06-01,NULL,NULL,T,NULL,NULL,5
